"Jahr";"Examensstufe";"Fachrichtung";"Geschlecht";"Hochschule";Abschlüsse der universitären Hochschulen
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"BE";5
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"FR";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"GE";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"LS";1
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"LU";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"NE";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"SG";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"UZH";1
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"USI";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"Andere UI";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"EPFL";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Mann";"ETHZ";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"BS";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"BE";4
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"FR";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"GE";1
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"LS";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"LU";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"NE";1
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"SG";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"UZH";3
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"USI";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"Andere UI";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"EPFL";0
"2020";"Doktorat";"Archäologie, Ur- und Frühgeschichte";"Frau";"ETHZ";0
"2020";"Doktorat";"Geschichte";"Mann";"BS";4
"2020";"Doktorat";"Geschichte";"Mann";"BE";8
"2020";"Doktorat";"Geschichte";"Mann";"FR";1
"2020";"Doktorat";"Geschichte";"Mann";"GE";3
"2020";"Doktorat";"Geschichte";"Mann";"LS";3
"2020";"Doktorat";"Geschichte";"Mann";"LU";1
"2020";"Doktorat";"Geschichte";"Mann";"NE";0
"2020";"Doktorat";"Geschichte";"Mann";"SG";0
"2020";"Doktorat";"Geschichte";"Mann";"UZH";6
"2020";"Doktorat";"Geschichte";"Mann";"USI";0
"2020";"Doktorat";"Geschichte";"Mann";"Andere UI";0
"2020";"Doktorat";"Geschichte";"Mann";"EPFL";0
"2020";"Doktorat";"Geschichte";"Mann";"ETHZ";0
"2020";"Doktorat";"Geschichte";"Frau";"BS";3
"2020";"Doktorat";"Geschichte";"Frau";"BE";5
"2020";"Doktorat";"Geschichte";"Frau";"FR";5
"2020";"Doktorat";"Geschichte";"Frau";"GE";2
"2020";"Doktorat";"Geschichte";"Frau";"LS";1
"2020";"Doktorat";"Geschichte";"Frau";"LU";0
"2020";"Doktorat";"Geschichte";"Frau";"NE";2
"2020";"Doktorat";"Geschichte";"Frau";"SG";0
"2020";"Doktorat";"Geschichte";"Frau";"UZH";6
"2020";"Doktorat";"Geschichte";"Frau";"USI";0
"2020";"Doktorat";"Geschichte";"Frau";"Andere UI";0
"2020";"Doktorat";"Geschichte";"Frau";"EPFL";0
"2020";"Doktorat";"Geschichte";"Frau";"ETHZ";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"BS";1
"2020";"Doktorat";"Kunstgeschichte";"Mann";"BE";4
"2020";"Doktorat";"Kunstgeschichte";"Mann";"FR";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"GE";1
"2020";"Doktorat";"Kunstgeschichte";"Mann";"LS";2
"2020";"Doktorat";"Kunstgeschichte";"Mann";"LU";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"NE";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"SG";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"UZH";2
"2020";"Doktorat";"Kunstgeschichte";"Mann";"USI";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"Andere UI";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"EPFL";0
"2020";"Doktorat";"Kunstgeschichte";"Mann";"ETHZ";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"BS";6
"2020";"Doktorat";"Kunstgeschichte";"Frau";"BE";4
"2020";"Doktorat";"Kunstgeschichte";"Frau";"FR";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"GE";3
"2020";"Doktorat";"Kunstgeschichte";"Frau";"LS";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"LU";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"NE";3
"2020";"Doktorat";"Kunstgeschichte";"Frau";"SG";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"UZH";2
"2020";"Doktorat";"Kunstgeschichte";"Frau";"USI";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"Andere UI";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"EPFL";0
"2020";"Doktorat";"Kunstgeschichte";"Frau";"ETHZ";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"BS";1
"2020";"Doktorat";"Musikwissenschaft";"Mann";"BE";1
"2020";"Doktorat";"Musikwissenschaft";"Mann";"FR";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"GE";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"LS";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"LU";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"NE";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"SG";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"UZH";2
"2020";"Doktorat";"Musikwissenschaft";"Mann";"USI";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Musikwissenschaft";"Mann";"ETHZ";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"BS";1
"2020";"Doktorat";"Musikwissenschaft";"Frau";"BE";2
"2020";"Doktorat";"Musikwissenschaft";"Frau";"FR";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"GE";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"LS";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"LU";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"NE";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"SG";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"UZH";1
"2020";"Doktorat";"Musikwissenschaft";"Frau";"USI";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"Andere UI";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"EPFL";0
"2020";"Doktorat";"Musikwissenschaft";"Frau";"ETHZ";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"BS";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"BE";2
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"FR";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"GE";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"LS";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"LU";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"NE";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"SG";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"UZH";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"USI";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Mann";"ETHZ";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"BS";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"BE";2
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"FR";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"GE";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"LS";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"LU";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"NE";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"SG";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"UZH";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"USI";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"Andere UI";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"EPFL";0
"2020";"Doktorat";"Theater- und Filmwissenschaft";"Frau";"ETHZ";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"BS";2
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"BE";2
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"FR";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"GE";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"LS";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"LU";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"NE";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"SG";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"UZH";2
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"USI";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"Andere UI";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"EPFL";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Mann";"ETHZ";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"BS";7
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"BE";3
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"FR";1
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"GE";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"LS";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"LU";1
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"NE";1
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"SG";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"UZH";5
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"USI";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"Andere UI";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"EPFL";0
"2020";"Doktorat";"Ethnologie und Volkskunde";"Frau";"ETHZ";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"BS";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"BE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"FR";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"GE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"LS";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"LU";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"NE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"SG";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"UZH";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"USI";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"EPFL";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"ETHZ";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"BS";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"BE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"FR";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"GE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"LS";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"LU";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"UZH";1
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"EPFL";0
"2020";"Doktorat";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"ETHZ";0
"2020";"Doktorat";"Psychologie";"Mann";"BS";4
"2020";"Doktorat";"Psychologie";"Mann";"BE";7
"2020";"Doktorat";"Psychologie";"Mann";"FR";3
"2020";"Doktorat";"Psychologie";"Mann";"GE";0
"2020";"Doktorat";"Psychologie";"Mann";"LS";3
"2020";"Doktorat";"Psychologie";"Mann";"LU";0
"2020";"Doktorat";"Psychologie";"Mann";"NE";2
"2020";"Doktorat";"Psychologie";"Mann";"SG";0
"2020";"Doktorat";"Psychologie";"Mann";"UZH";7
"2020";"Doktorat";"Psychologie";"Mann";"USI";0
"2020";"Doktorat";"Psychologie";"Mann";"Andere UI";0
"2020";"Doktorat";"Psychologie";"Mann";"EPFL";0
"2020";"Doktorat";"Psychologie";"Mann";"ETHZ";0
"2020";"Doktorat";"Psychologie";"Frau";"BS";19
"2020";"Doktorat";"Psychologie";"Frau";"BE";11
"2020";"Doktorat";"Psychologie";"Frau";"FR";4
"2020";"Doktorat";"Psychologie";"Frau";"GE";10
"2020";"Doktorat";"Psychologie";"Frau";"LS";8
"2020";"Doktorat";"Psychologie";"Frau";"LU";0
"2020";"Doktorat";"Psychologie";"Frau";"NE";4
"2020";"Doktorat";"Psychologie";"Frau";"SG";0
"2020";"Doktorat";"Psychologie";"Frau";"UZH";28
"2020";"Doktorat";"Psychologie";"Frau";"USI";0
"2020";"Doktorat";"Psychologie";"Frau";"Andere UI";0
"2020";"Doktorat";"Psychologie";"Frau";"EPFL";0
"2020";"Doktorat";"Psychologie";"Frau";"ETHZ";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"BS";2
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"BE";2
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"FR";1
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"GE";3
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"LS";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"LU";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"NE";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"SG";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"UZH";9
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"USI";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"Andere UI";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"EPFL";0
"2020";"Doktorat";"Erziehungswissenschaften";"Mann";"ETHZ";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"BS";7
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"BE";3
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"FR";1
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"GE";8
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"LS";1
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"LU";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"NE";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"SG";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"UZH";16
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"USI";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"Andere UI";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"EPFL";0
"2020";"Doktorat";"Erziehungswissenschaften";"Frau";"ETHZ";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"BS";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"BE";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"FR";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"GE";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"LS";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"LU";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"NE";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"SG";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"UZH";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"USI";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"Andere UI";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"EPFL";0
"2020";"Doktorat";"Sonderpädagogik";"Mann";"ETHZ";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"BS";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"BE";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"FR";3
"2020";"Doktorat";"Sonderpädagogik";"Frau";"GE";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"LS";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"LU";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"NE";1
"2020";"Doktorat";"Sonderpädagogik";"Frau";"SG";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"UZH";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"USI";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"Andere UI";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"EPFL";0
"2020";"Doktorat";"Sonderpädagogik";"Frau";"ETHZ";0
"2020";"Doktorat";"Soziologie";"Mann";"BS";4
"2020";"Doktorat";"Soziologie";"Mann";"BE";2
"2020";"Doktorat";"Soziologie";"Mann";"FR";1
"2020";"Doktorat";"Soziologie";"Mann";"GE";3
"2020";"Doktorat";"Soziologie";"Mann";"LS";0
"2020";"Doktorat";"Soziologie";"Mann";"LU";1
"2020";"Doktorat";"Soziologie";"Mann";"NE";2
"2020";"Doktorat";"Soziologie";"Mann";"SG";0
"2020";"Doktorat";"Soziologie";"Mann";"UZH";1
"2020";"Doktorat";"Soziologie";"Mann";"USI";0
"2020";"Doktorat";"Soziologie";"Mann";"Andere UI";0
"2020";"Doktorat";"Soziologie";"Mann";"EPFL";0
"2020";"Doktorat";"Soziologie";"Mann";"ETHZ";0
"2020";"Doktorat";"Soziologie";"Frau";"BS";3
"2020";"Doktorat";"Soziologie";"Frau";"BE";2
"2020";"Doktorat";"Soziologie";"Frau";"FR";0
"2020";"Doktorat";"Soziologie";"Frau";"GE";2
"2020";"Doktorat";"Soziologie";"Frau";"LS";0
"2020";"Doktorat";"Soziologie";"Frau";"LU";0
"2020";"Doktorat";"Soziologie";"Frau";"NE";5
"2020";"Doktorat";"Soziologie";"Frau";"SG";0
"2020";"Doktorat";"Soziologie";"Frau";"UZH";6
"2020";"Doktorat";"Soziologie";"Frau";"USI";0
"2020";"Doktorat";"Soziologie";"Frau";"Andere UI";0
"2020";"Doktorat";"Soziologie";"Frau";"EPFL";0
"2020";"Doktorat";"Soziologie";"Frau";"ETHZ";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"BS";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"BE";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"FR";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"GE";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"LS";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"LU";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"NE";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"SG";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"UZH";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"USI";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"Andere UI";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"EPFL";0
"2020";"Doktorat";"Sozialarbeit";"Mann";"ETHZ";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"BS";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"BE";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"FR";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"GE";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"LS";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"LU";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"NE";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"SG";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"UZH";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"USI";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"Andere UI";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"EPFL";0
"2020";"Doktorat";"Sozialarbeit";"Frau";"ETHZ";0
"2020";"Doktorat";"Humangeographie";"Mann";"BS";0
"2020";"Doktorat";"Humangeographie";"Mann";"BE";0
"2020";"Doktorat";"Humangeographie";"Mann";"FR";0
"2020";"Doktorat";"Humangeographie";"Mann";"GE";3
"2020";"Doktorat";"Humangeographie";"Mann";"LS";0
"2020";"Doktorat";"Humangeographie";"Mann";"LU";0
"2020";"Doktorat";"Humangeographie";"Mann";"NE";0
"2020";"Doktorat";"Humangeographie";"Mann";"SG";0
"2020";"Doktorat";"Humangeographie";"Mann";"UZH";0
"2020";"Doktorat";"Humangeographie";"Mann";"USI";0
"2020";"Doktorat";"Humangeographie";"Mann";"Andere UI";0
"2020";"Doktorat";"Humangeographie";"Mann";"EPFL";0
"2020";"Doktorat";"Humangeographie";"Mann";"ETHZ";0
"2020";"Doktorat";"Humangeographie";"Frau";"BS";0
"2020";"Doktorat";"Humangeographie";"Frau";"BE";0
"2020";"Doktorat";"Humangeographie";"Frau";"FR";0
"2020";"Doktorat";"Humangeographie";"Frau";"GE";0
"2020";"Doktorat";"Humangeographie";"Frau";"LS";1
"2020";"Doktorat";"Humangeographie";"Frau";"LU";0
"2020";"Doktorat";"Humangeographie";"Frau";"NE";1
"2020";"Doktorat";"Humangeographie";"Frau";"SG";0
"2020";"Doktorat";"Humangeographie";"Frau";"UZH";0
"2020";"Doktorat";"Humangeographie";"Frau";"USI";0
"2020";"Doktorat";"Humangeographie";"Frau";"Andere UI";0
"2020";"Doktorat";"Humangeographie";"Frau";"EPFL";0
"2020";"Doktorat";"Humangeographie";"Frau";"ETHZ";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"BS";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"BE";2
"2020";"Doktorat";"Politikwissenschaft";"Mann";"FR";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"GE";5
"2020";"Doktorat";"Politikwissenschaft";"Mann";"LS";9
"2020";"Doktorat";"Politikwissenschaft";"Mann";"LU";1
"2020";"Doktorat";"Politikwissenschaft";"Mann";"NE";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"SG";3
"2020";"Doktorat";"Politikwissenschaft";"Mann";"UZH";4
"2020";"Doktorat";"Politikwissenschaft";"Mann";"USI";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Politikwissenschaft";"Mann";"ETHZ";0
"2020";"Doktorat";"Politikwissenschaft";"Frau";"BS";1
"2020";"Doktorat";"Politikwissenschaft";"Frau";"BE";0
"2020";"Doktorat";"Politikwissenschaft";"Frau";"FR";0
"2020";"Doktorat";"Politikwissenschaft";"Frau";"GE";1
